Registros de Boletins de Ocorrências por munícipio e mês - 2009.;;;;;;;;
Fonte: SinespJC - Módulo Polícias Civis do Brasil. Extração em 25/01/2018.;;;;;;;;
Nota 1: As informações apresentadas estão de acordo com o nível de alimentação e consolidação por parte dos Estados, na base de dados do SinespJC, módulo Polícia Civil, na data da extração.;;;;;;;;
"Nota 2: Por motivo de compactação do arquivo, os campos ""sem informação"" ou preenchidos com ""0 (zero)"" foram desconsiderados.";;;;;;;;
Região;Sigla UF;UF;Código IBGE Município;Município;Tipo Crime;Mês;Mês/Ano;PC-Qtde Ocorrências
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Estupro;03;03/2009;17
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Estupro;04;04/2009;15
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Estupro;05;05/2009;17
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Estupro;06;06/2009;19
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Estupro;07;07/2009;20
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Estupro;08;08/2009;12
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Estupro;09;09/2009;14
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Estupro;10;10/2009;19
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Estupro;11;11/2009;18
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Estupro;12;12/2009;19
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Furto de veículo;01;01/2009;23
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Furto de veículo;02;02/2009;47
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Furto de veículo;03;03/2009;23
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Furto de veículo;04;04/2009;25
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Furto de veículo;05;05/2009;29
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Furto de veículo;06;06/2009;44
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Furto de veículo;07;07/2009;24
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Furto de veículo;08;08/2009;15
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Furto de veículo;09;09/2009;15
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Furto de veículo;10;10/2009;35
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Furto de veículo;11;11/2009;19
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Furto de veículo;12;12/2009;45
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Homicídio doloso;01;01/2009;48
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Homicídio doloso;02;02/2009;35
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Homicídio doloso;03;03/2009;43
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Homicídio doloso;04;04/2009;41
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Homicídio doloso;05;05/2009;36
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Homicídio doloso;06;06/2009;58
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Homicídio doloso;07;07/2009;40
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Homicídio doloso;08;08/2009;58
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Homicídio doloso;09;09/2009;40
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Homicídio doloso;10;10/2009;46
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Homicídio doloso;11;11/2009;49
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Homicídio doloso;12;12/2009;41
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;02;02/2009;3
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;03;03/2009;3
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;04;04/2009;1
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;05;05/2009;4
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;06;06/2009;3
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;07;07/2009;6
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;08;08/2009;7
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;10;10/2009;3
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;11;11/2009;2
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;12;12/2009;1
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Roubo de veículo;01;01/2009;14
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Roubo de veículo;02;02/2009;20
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Roubo de veículo;03;03/2009;9
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Roubo de veículo;04;04/2009;24
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Roubo de veículo;05;05/2009;13
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Roubo de veículo;06;06/2009;25
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Roubo de veículo;07;07/2009;18
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Roubo de veículo;08;08/2009;19
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Roubo de veículo;09;09/2009;14
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Roubo de veículo;10;10/2009;19
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Roubo de veículo;11;11/2009;18
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Roubo de veículo;12;12/2009;22
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);01;01/2009;3
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);02;02/2009;3
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);03;03/2009;2
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);04;04/2009;1
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);05;05/2009;2
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);06;06/2009;4
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);07;07/2009;4
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);08;08/2009;5
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);09;09/2009;1
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);10;10/2009;6
NORDESTE;MA;Maranhão;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);12;12/2009;1
NORDESTE;PB;Paraíba;2504009;Campina Grande;Estupro;01;01/2009;4
NORDESTE;PB;Paraíba;2504009;Campina Grande;Estupro;04;04/2009;1
NORDESTE;PB;Paraíba;2504009;Campina Grande;Estupro;05;05/2009;2
NORDESTE;PB;Paraíba;2504009;Campina Grande;Estupro;06;06/2009;1
NORDESTE;PB;Paraíba;2504009;Campina Grande;Estupro;07;07/2009;1
NORDESTE;PB;Paraíba;2504009;Campina Grande;Estupro;08;08/2009;2
NORDESTE;PB;Paraíba;2504009;Campina Grande;Estupro;09;09/2009;1
NORDESTE;PB;Paraíba;2504009;Campina Grande;Estupro;10;10/2009;2
NORDESTE;PB;Paraíba;2504009;Campina Grande;Estupro;11;11/2009;2
NORDESTE;PB;Paraíba;2504009;Campina Grande;Homicídio doloso;01;01/2009;8
NORDESTE;PB;Paraíba;2504009;Campina Grande;Homicídio doloso;02;02/2009;9
NORDESTE;PB;Paraíba;2504009;Campina Grande;Homicídio doloso;03;03/2009;14
NORDESTE;PB;Paraíba;2504009;Campina Grande;Homicídio doloso;04;04/2009;14
NORDESTE;PB;Paraíba;2504009;Campina Grande;Homicídio doloso;05;05/2009;13
NORDESTE;PB;Paraíba;2504009;Campina Grande;Homicídio doloso;06;06/2009;12
NORDESTE;PB;Paraíba;2504009;Campina Grande;Homicídio doloso;07;07/2009;10
NORDESTE;PB;Paraíba;2504009;Campina Grande;Homicídio doloso;08;08/2009;4
NORDESTE;PB;Paraíba;2504009;Campina Grande;Homicídio doloso;09;09/2009;12
NORDESTE;PB;Paraíba;2504009;Campina Grande;Homicídio doloso;10;10/2009;13
NORDESTE;PB;Paraíba;2504009;Campina Grande;Homicídio doloso;11;11/2009;20
NORDESTE;PB;Paraíba;2504009;Campina Grande;Homicídio doloso;12;12/2009;15
NORDESTE;PB;Paraíba;2504009;Campina Grande;Roubo de veículo;03;03/2009;1
NORDESTE;PB;Paraíba;2504009;Campina Grande;Roubo seguido de morte (latrocínio);06;06/2009;1
NORDESTE;PB;Paraíba;2507507;João Pessoa;Estupro;01;01/2009;2
NORDESTE;PB;Paraíba;2507507;João Pessoa;Estupro;02;02/2009;1
NORDESTE;PB;Paraíba;2507507;João Pessoa;Estupro;03;03/2009;1
NORDESTE;PB;Paraíba;2507507;João Pessoa;Estupro;04;04/2009;1
NORDESTE;PB;Paraíba;2507507;João Pessoa;Estupro;05;05/2009;1
NORDESTE;PB;Paraíba;2507507;João Pessoa;Estupro;07;07/2009;1
NORDESTE;PB;Paraíba;2507507;João Pessoa;Estupro;10;10/2009;3
NORDESTE;PB;Paraíba;2507507;João Pessoa;Estupro;11;11/2009;1
NORDESTE;PB;Paraíba;2507507;João Pessoa;Estupro;12;12/2009;1
NORDESTE;PB;Paraíba;2507507;João Pessoa;Furto de veículo;01;01/2009;22
NORDESTE;PB;Paraíba;2507507;João Pessoa;Furto de veículo;02;02/2009;8
NORDESTE;PB;Paraíba;2507507;João Pessoa;Furto de veículo;03;03/2009;17
NORDESTE;PB;Paraíba;2507507;João Pessoa;Furto de veículo;04;04/2009;17
NORDESTE;PB;Paraíba;2507507;João Pessoa;Furto de veículo;05;05/2009;11
NORDESTE;PB;Paraíba;2507507;João Pessoa;Furto de veículo;06;06/2009;1
NORDESTE;PB;Paraíba;2507507;João Pessoa;Furto de veículo;07;07/2009;14
NORDESTE;PB;Paraíba;2507507;João Pessoa;Furto de veículo;08;08/2009;14
NORDESTE;PB;Paraíba;2507507;João Pessoa;Furto de veículo;09;09/2009;5
NORDESTE;PB;Paraíba;2507507;João Pessoa;Furto de veículo;10;10/2009;10
NORDESTE;PB;Paraíba;2507507;João Pessoa;Furto de veículo;11;11/2009;7
NORDESTE;PB;Paraíba;2507507;João Pessoa;Furto de veículo;12;12/2009;3
NORDESTE;PB;Paraíba;2507507;João Pessoa;Homicídio doloso;01;01/2009;30
NORDESTE;PB;Paraíba;2507507;João Pessoa;Homicídio doloso;02;02/2009;32
NORDESTE;PB;Paraíba;2507507;João Pessoa;Homicídio doloso;03;03/2009;28
NORDESTE;PB;Paraíba;2507507;João Pessoa;Homicídio doloso;04;04/2009;23
NORDESTE;PB;Paraíba;2507507;João Pessoa;Homicídio doloso;05;05/2009;39
NORDESTE;PB;Paraíba;2507507;João Pessoa;Homicídio doloso;06;06/2009;51
NORDESTE;PB;Paraíba;2507507;João Pessoa;Homicídio doloso;07;07/2009;32
NORDESTE;PB;Paraíba;2507507;João Pessoa;Homicídio doloso;08;08/2009;43
NORDESTE;PB;Paraíba;2507507;João Pessoa;Homicídio doloso;09;09/2009;31
NORDESTE;PB;Paraíba;2507507;João Pessoa;Homicídio doloso;10;10/2009;27
NORDESTE;PB;Paraíba;2507507;João Pessoa;Homicídio doloso;11;11/2009;38
NORDESTE;PB;Paraíba;2507507;João Pessoa;Homicídio doloso;12;12/2009;43
NORDESTE;PB;Paraíba;2507507;João Pessoa;Lesão corporal seguida de morte;02;02/2009;1
NORDESTE;PB;Paraíba;2507507;João Pessoa;Roubo de veículo;01;01/2009;8
NORDESTE;PB;Paraíba;2507507;João Pessoa;Roubo de veículo;02;02/2009;13
NORDESTE;PB;Paraíba;2507507;João Pessoa;Roubo de veículo;03;03/2009;11
NORDESTE;PB;Paraíba;2507507;João Pessoa;Roubo de veículo;04;04/2009;9
NORDESTE;PB;Paraíba;2507507;João Pessoa;Roubo de veículo;05;05/2009;10
NORDESTE;PB;Paraíba;2507507;João Pessoa;Roubo de veículo;06;06/2009;5
NORDESTE;PB;Paraíba;2507507;João Pessoa;Roubo de veículo;07;07/2009;11
NORDESTE;PB;Paraíba;2507507;João Pessoa;Roubo de veículo;08;08/2009;17
NORDESTE;PB;Paraíba;2507507;João Pessoa;Roubo de veículo;09;09/2009;8
NORDESTE;PB;Paraíba;2507507;João Pessoa;Roubo de veículo;10;10/2009;6
NORDESTE;PB;Paraíba;2507507;João Pessoa;Roubo de veículo;11;11/2009;13
NORDESTE;PB;Paraíba;2507507;João Pessoa;Roubo de veículo;12;12/2009;5
NORDESTE;PB;Paraíba;2507507;João Pessoa;Roubo seguido de morte (latrocínio);02;02/2009;2
NORDESTE;PB;Paraíba;2507507;João Pessoa;Roubo seguido de morte (latrocínio);03;03/2009;1
NORDESTE;PB;Paraíba;2507507;João Pessoa;Roubo seguido de morte (latrocínio);04;04/2009;2
NORDESTE;PB;Paraíba;2507507;João Pessoa;Roubo seguido de morte (latrocínio);06;06/2009;1
NORDESTE;PB;Paraíba;2507507;João Pessoa;Roubo seguido de morte (latrocínio);12;12/2009;1
NORDESTE;PB;Paraíba;2513703;Santa Rita;Estupro;01;01/2009;1
NORDESTE;PB;Paraíba;2513703;Santa Rita;Estupro;06;06/2009;1
NORDESTE;PB;Paraíba;2513703;Santa Rita;Furto de veículo;08;08/2009;1
NORDESTE;PB;Paraíba;2513703;Santa Rita;Furto de veículo;09;09/2009;1
NORDESTE;PB;Paraíba;2513703;Santa Rita;Furto de veículo;12;12/2009;1
NORDESTE;PB;Paraíba;2513703;Santa Rita;Homicídio doloso;01;01/2009;7
NORDESTE;PB;Paraíba;2513703;Santa Rita;Homicídio doloso;02;02/2009;2
NORDESTE;PB;Paraíba;2513703;Santa Rita;Homicídio doloso;03;03/2009;8
NORDESTE;PB;Paraíba;2513703;Santa Rita;Homicídio doloso;04;04/2009;12
NORDESTE;PB;Paraíba;2513703;Santa Rita;Homicídio doloso;05;05/2009;5
NORDESTE;PB;Paraíba;2513703;Santa Rita;Homicídio doloso;06;06/2009;10
NORDESTE;PB;Paraíba;2513703;Santa Rita;Homicídio doloso;07;07/2009;7
NORDESTE;PB;Paraíba;2513703;Santa Rita;Homicídio doloso;08;08/2009;6
NORDESTE;PB;Paraíba;2513703;Santa Rita;Homicídio doloso;09;09/2009;3
NORDESTE;PB;Paraíba;2513703;Santa Rita;Homicídio doloso;10;10/2009;5
NORDESTE;PB;Paraíba;2513703;Santa Rita;Homicídio doloso;11;11/2009;10
NORDESTE;PB;Paraíba;2513703;Santa Rita;Homicídio doloso;12;12/2009;6
NORDESTE;PB;Paraíba;2513703;Santa Rita;Roubo de veículo;03;03/2009;1
NORDESTE;PB;Paraíba;2513703;Santa Rita;Roubo de veículo;05;05/2009;1
NORDESTE;PB;Paraíba;2513703;Santa Rita;Roubo de veículo;09;09/2009;1
NORDESTE;PB;Paraíba;2513703;Santa Rita;Roubo de veículo;10;10/2009;1
NORDESTE;PB;Paraíba;2513703;Santa Rita;Roubo de veículo;12;12/2009;1
NORDESTE;PB;Paraíba;2513703;Santa Rita;Roubo seguido de morte (latrocínio);11;11/2009;1
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Estupro;01;01/2009;6
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Estupro;02;02/2009;4
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Estupro;03;03/2009;6
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Estupro;04;04/2009;6
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Estupro;05;05/2009;4
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Estupro;06;06/2009;13
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Estupro;07;07/2009;11
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Estupro;08;08/2009;10
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Estupro;09;09/2009;11
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Estupro;10;10/2009;7
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Estupro;11;11/2009;7
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Estupro;12;12/2009;16
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Furto de veículo;01;01/2009;5
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Furto de veículo;02;02/2009;4
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Furto de veículo;03;03/2009;3
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Furto de veículo;04;04/2009;10
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Furto de veículo;05;05/2009;4
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Furto de veículo;06;06/2009;9
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Furto de veículo;07;07/2009;10
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Furto de veículo;08;08/2009;6
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Furto de veículo;09;09/2009;3
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Furto de veículo;10;10/2009;6
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Furto de veículo;11;11/2009;8
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Furto de veículo;12;12/2009;8
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Homicídio doloso;01;01/2009;38
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Homicídio doloso;02;02/2009;49
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Homicídio doloso;03;03/2009;42
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Homicídio doloso;04;04/2009;32
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Homicídio doloso;05;05/2009;41
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Homicídio doloso;06;06/2009;31
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Homicídio doloso;07;07/2009;39
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Homicídio doloso;08;08/2009;25
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Homicídio doloso;09;09/2009;52
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Homicídio doloso;10;10/2009;62
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Homicídio doloso;11;11/2009;64
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Homicídio doloso;12;12/2009;59
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;01;01/2009;1
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;05;05/2009;1
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;10;10/2009;1
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;11;11/2009;1
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;12;12/2009;1
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Roubo de veículo;01;01/2009;19
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Roubo de veículo;02;02/2009;12
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Roubo de veículo;03;03/2009;24
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Roubo de veículo;04;04/2009;16
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Roubo de veículo;05;05/2009;16
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Roubo de veículo;06;06/2009;12
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Roubo de veículo;07;07/2009;11
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Roubo de veículo;08;08/2009;13
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Roubo de veículo;09;09/2009;21
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Roubo de veículo;10;10/2009;15
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Roubo de veículo;11;11/2009;10
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Roubo de veículo;12;12/2009;26
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);01;01/2009;2
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);02;02/2009;3
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);03;03/2009;4
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);04;04/2009;1
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);05;05/2009;2
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);06;06/2009;2
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);09;09/2009;1
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);10;10/2009;1
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);11;11/2009;1
NORDESTE;PB;Paraíba;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);12;12/2009;1
NORDESTE;PE;Pernambuco;2602902;Cabo De Santo Agostinho;Estupro;01;01/2009;2
NORDESTE;PE;Pernambuco;2602902;Cabo De Santo Agostinho;Estupro;02;02/2009;2
NORDESTE;PE;Pernambuco;2602902;Cabo De Santo Agostinho;Estupro;03;03/2009;2
NORDESTE;PE;Pernambuco;2602902;Cabo De Santo Agostinho;Estupro;04;04/2009;3
NORDESTE;PE;Pernambuco;2602902;Cabo De Santo Agostinho;Estupro;05;05/2009;1
NORDESTE;PE;Pernambuco;2602902;Cabo De Santo Agostinho;Estupro;06;06/2009;3
NORDESTE;PE;Pernambuco;2602902;Cabo De Santo Agostinho;Estupro;07;07/2009;1
NORDESTE;PE;Pernambuco;2602902;Cabo De Santo Agostinho;Estupro;08;08/2009;4
NORDESTE;PE;Pernambuco;2602902;Cabo De Santo Agostinho;Estupro;09;09/2009;5
NORDESTE;PE;Pernambuco;2602902;Cabo De Santo Agostinho;Estupro;10;10/2009;1
NORDESTE;PE;Pernambuco;2602902;Cabo De Santo Agostinho;Estupro;11;11/2009;3
NORDESTE;PE;Pernambuco;2602902;Cabo De Santo Agostinho;Estupro;12;12/2009;1
NORDESTE;PE;Pernambuco;2602902;Cabo De Santo Agostinho;Furto de veículo;01;01/2009;4
NORDESTE;PE;Pernambuco;2602902;Cabo De Santo Agostinho;Furto de veículo;02;02/2009;4
NORDESTE;PE;Pernambuco;2602902;Cabo De Santo Agostinho;Furto de veículo;03;03/2009;3
NORDESTE;PE;Pernambuco;2602902;Cabo De Santo Agostinho;Furto de veículo;04;04/2009;5
NORDESTE;PE;Pernambuco;2602902;Cabo De Santo Agostinho;Furto de veículo;05;05/2009;5
NORDESTE;PE;Pernambuco;2602902;Cabo De Santo Agostinho;Furto de veículo;06;06/2009;5
NORDESTE;PE;Pernambuco;2602902;Cabo De Santo Agostinho;Furto de veículo;07;07/2009;5
NORDESTE;PE;Pernambuco;2602902;Cabo De Santo Agostinho;Furto de veículo;08;08/2009;6
NORDESTE;PE;Pernambuco;2602902;Cabo De Santo Agostinho;Furto de veículo;09;09/2009;3
NORDESTE;PE;Pernambuco;2602902;Cabo De Santo Agostinho;Furto de veículo;10;10/2009;4
NORDESTE;PE;Pernambuco;2602902;Cabo De Santo Agostinho;Furto de veículo;12;12/2009;3
NORDESTE;PE;Pernambuco;2602902;Cabo De Santo Agostinho;Homicídio doloso;01;01/2009;14
NORDESTE;PE;Pernambuco;2602902;Cabo De Santo Agostinho;Homicídio doloso;02;02/2009;17
NORDESTE;PE;Pernambuco;2602902;Cabo De Santo Agostinho;Homicídio doloso;03;03/2009;9
NORDESTE;PE;Pernambuco;2602902;Cabo De Santo Agostinho;Homicídio doloso;04;04/2009;13
NORDESTE;PE;Pernambuco;2602902;Cabo De Santo Agostinho;Homicídio doloso;05;05/2009;8
NORDESTE;PE;Pernambuco;2602902;Cabo De Santo Agostinho;Homicídio doloso;06;06/2009;9
NORDESTE;PE;Pernambuco;2602902;Cabo De Santo Agostinho;Homicídio doloso;07;07/2009;9
NORDESTE;PE;Pernambuco;2602902;Cabo De Santo Agostinho;Homicídio doloso;08;08/2009;9
NORDESTE;PE;Pernambuco;2602902;Cabo De Santo Agostinho;Homicídio doloso;09;09/2009;4
NORDESTE;PE;Pernambuco;2602902;Cabo De Santo Agostinho;Homicídio doloso;10;10/2009;9
NORDESTE;PE;Pernambuco;2602902;Cabo De Santo Agostinho;Homicídio doloso;11;11/2009;6
NORDESTE;PE;Pernambuco;2602902;Cabo De Santo Agostinho;Homicídio doloso;12;12/2009;14
NORDESTE;PE;Pernambuco;2602902;Cabo De Santo Agostinho;Roubo de veículo;01;01/2009;13
NORDESTE;PE;Pernambuco;2602902;Cabo De Santo Agostinho;Roubo de veículo;02;02/2009;10
NORDESTE;PE;Pernambuco;2602902;Cabo De Santo Agostinho;Roubo de veículo;03;03/2009;8
NORDESTE;PE;Pernambuco;2602902;Cabo De Santo Agostinho;Roubo de veículo;04;04/2009;3
NORDESTE;PE;Pernambuco;2602902;Cabo De Santo Agostinho;Roubo de veículo;05;05/2009;4
NORDESTE;PE;Pernambuco;2602902;Cabo De Santo Agostinho;Roubo de veículo;06;06/2009;11
NORDESTE;PE;Pernambuco;2602902;Cabo De Santo Agostinho;Roubo de veículo;07;07/2009;10
NORDESTE;PE;Pernambuco;2602902;Cabo De Santo Agostinho;Roubo de veículo;08;08/2009;12
NORDESTE;PE;Pernambuco;2602902;Cabo De Santo Agostinho;Roubo de veículo;09;09/2009;4
NORDESTE;PE;Pernambuco;2602902;Cabo De Santo Agostinho;Roubo de veículo;10;10/2009;5
NORDESTE;PE;Pernambuco;2602902;Cabo De Santo Agostinho;Roubo de veículo;11;11/2009;6
NORDESTE;PE;Pernambuco;2602902;Cabo De Santo Agostinho;Roubo de veículo;12;12/2009;2
NORDESTE;PE;Pernambuco;2602902;Cabo De Santo Agostinho;Roubo seguido de morte (latrocínio);07;07/2009;1
NORDESTE;PE;Pernambuco;2602902;Cabo De Santo Agostinho;Roubo seguido de morte (latrocínio);09;09/2009;1
NORDESTE;PE;Pernambuco;2603454;Camaragibe;Estupro;01;01/2009;1
NORDESTE;PE;Pernambuco;2603454;Camaragibe;Estupro;02;02/2009;1
NORDESTE;PE;Pernambuco;2603454;Camaragibe;Estupro;03;03/2009;2
NORDESTE;PE;Pernambuco;2603454;Camaragibe;Estupro;04;04/2009;1
